id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity,address,holiday_date,description,home_team_player11,home_team_player10,home_team_player9,home_team_player8,home_team_player7,home_team_player6,home_team_player5,home_team_player4,home_team_player3,home_team_player2,home_team_player1,home_team_score,away_team_score,away_team_player1,away_team_player2,away_team_player3,away_team_player4,away_team_player5,away_team_player6,away_team_player7,away_team_player8,away_team_player9,away_team_player10,away_team_player11
18041,2016-06-25,19:04,第17節,第1日,川崎F,大宮,等々力陸上競技場,曇,26.0,75.0,スカパー!/スカパー!プレミアムサービス,26612.0,26827,神奈川県川崎市中原区等々力1-1,,,13 大久保 嘉人 FW,11 小林 悠 FW,27 大塚 翔平 MF,14 中村 憲剛 MF,10 大島 僚太 MF,21 エドゥアルド ネット MF,20 車屋 紳太郎 DF,4 井川 祐輔 DF,5 谷口 彰悟 DF,18 エウシーニョ DF,1 チョン ソンリョン GK,2,0,1 加藤 順大 GK,19 奥井 諒 DF,2 菊地 光将 DF,3 河本 裕之 DF,22 和田 拓也 DF,23 金澤 慎 MF,10 岩上 祐三 MF,5 沼田 圭悟 MF,39 泉澤 仁 MF,41 家長 昭博 FW,7 江坂 任 FW
18042,2016-06-25,19:05,第17節,第1日,横浜FM,FC東京,日産スタジアム,曇,25.9,63.0,スカパー!/スカパー!プレミアムサービス,21240.0,72081,神奈川県横浜市港北区小机町3300,,,9 カイケ FW,11 齋藤 学 MF,7 兵藤 慎剛 MF,20 マルティノス MF,8 中町 公祐 MF,28 喜田 拓也 MF,15 新井 一耀 DF,5 ファビオ DF,22 中澤 佑二 DF,13 小林 祐三 DF,1 榎本 哲也 GK,0,1,47 秋元 陽太 GK,37 橋本 拳人 DF,3 森重 真人 DF,5 丸山 祐市 DF,25 小川 諒也 DF,7 米本 拓司 MF,10 梶山 陽平 MF,17 河野 広貴 MF,38 東 慶悟 MF,11 ムリキ FW,16 ネイサン バーンズ FW
18043,2016-06-25,19:04,第17節,第1日,甲府,広島,山梨中銀スタジアム,曇,26.6,51.0,スカパー!/スカパー!プレミアムサービス,11816.0,15859,山梨県甲府市小瀬町840,,,10 クリスティアーノ FW,11 チュカ FW,23 稲垣 祥 FW,16 松橋 優 MF,27 ビリー セレスキー MF,20 黒木 聖仁 MF,28 橋爪 勇樹 MF,17 津田 琢磨 DF,3 畑尾 大翔 DF,5 新里 亮 DF,1 河田 晃兵 GK,0,3,1 林 卓人 GK,33 塩谷 司 DF,5 千葉 和彦 DF,8 森﨑 和幸 DF,18 柏 好文 MF,28 丸谷 拓也 MF,16 清水 航平 MF,10 浅野 拓磨 MF,30 柴﨑 晃誠 MF,11 佐藤 寿人 FW,9 ピーター ウタカ FW
18044,2016-06-25,19:04,第17節,第1日,新潟,鳥栖,デンカビッグスワンスタジアム,曇のち晴,24.1,72.0,スカパー!/スカパー!プレミアムサービス,19055.0,41684,新潟県新潟市中央区清五郎67-12,,,19 鈴木 武蔵 FW,9 山崎 亮平 FW,14 田中 達也 MF,13 加藤 大 MF,8 レオ シルバ MF,6 小林 裕紀 MF,7 コルテース DF,2 大野 和成 DF,4 舞行龍ジェームズ DF,27 松原 健 DF,21 守田 達弥 GK,1,0,33 林 彰洋 GK,8 藤田 優人 DF,5 キム ミンヒョク DF,29 谷口 博之 DF,23 吉田 豊 DF,10 金 民友 MF,14 高橋 義希 MF,30 福田 晃斗 MF,24 鎌田 大地 MF,18 富山 貴光 FW,11 豊田 陽平 FW
18045,2016-06-25,19:04,第17節,第1日,磐田,仙台,ヤマハスタジアム(磐田),曇,26.8,71.0,スカパー!/スカパー!プレミアムサービス,12070.0,15165,静岡県磐田市新貝2500,,,15 アダイウトン MF,11 松浦 拓弥 MF,4 小林 祐希 MF,9 太田 吉彰 MF,13 宮崎 智彦 MF,40 川辺 駿 MF,2 中村 太亮 DF,44 パパドプーロス DF,3 大井 健太郎 DF,5 櫻内 渚 DF,31 志村 滉 GK,3,0,1 六反 勇治 GK,27 大岩 一貴 DF,13 平岡 康裕 DF,3 渡部 博文 DF,5 石川 直樹 DF,26 藤村 慶太 MF,18 三田 啓貴 MF,29 水野 晃樹 MF,10 梁 勇基 MF,7 奥埜 博亮 FW,20 ハモン ロペス FW
18046,2016-06-25,19:04,第17節,第1日,G大阪,名古屋,市立吹田サッカースタジアム,雨,24.8,64.0,スカパー!/スカパー!プレミアムサービス,33546.0,39694,大阪府吹田市千里万博公園3−3,,,29 パトリック FW,7 遠藤 保仁 MF,39 宇佐美 貴史 MF,13 阿部 浩之 MF,11 倉田 秋 MF,15 今野 泰幸 MF,4 藤春 廣輝 DF,6 金 正也 DF,5 丹羽 大輝 DF,14 米倉 恒貴 DF,1 東口 順昭 GK,3,3,1 楢﨑 正剛 GK,19 矢野 貴章 DF,5 大武 峻 DF,2 竹内 彬 DF,33 安田 理大 DF,10 小川 佳純 MF,15 イ スンヒ MF,13 磯村 亮太 MF,11 永井 謙佑 MF,20 矢田 旭 MF,32 川又 堅碁 FW
18047,2016-07-02,19:04,第1節,第1日,仙台,川崎F,ユアテックスタジアム仙台,曇,23.4,88.0,スカパー!/スカパー!プレミアムサービス,15415.0,19694,宮城県仙台市泉区七北田字柳78,,,20 ハモン ロペス FW,8 野沢 拓也 FW,10 梁 勇基 MF,7 奥埜 博亮 MF,18 三田 啓貴 MF,17 富田 晋伍 MF,5 石川 直樹 DF,3 渡部 博文 DF,13 平岡 康裕 DF,27 大岩 一貴 DF,1 六反 勇治 GK,0,3,1 チョン ソンリョン GK,18 エウシーニョ DF,5 谷口 彰悟 DF,4 井川 祐輔 DF,20 車屋 紳太郎 DF,21 エドゥアルド ネット MF,10 大島 僚太 MF,27 大塚 翔平 MF,14 中村 憲剛 MF,11 小林 悠 FW,13 大久保 嘉人 FW
18048,2016-07-02,18:34,第1節,第1日,鹿島,G大阪,県立カシマサッカースタジアム,晴,27.0,66.0,スカパー!/スカパー!プレミアムサービス,21524.0,37496,茨城県鹿嶋市神向寺後山26-2,,,18 赤﨑 秀平 FW,8 土居 聖真 FW,13 中村 充孝 MF,25 遠藤 康 MF,40 小笠原 満男 MF,10 柴崎 岳 MF,16 山本 脩斗 DF,3 昌子 源 DF,23 植田 直通 DF,22 西 大伍 DF,21 曽ヶ端 準 GK,1,3,1 東口 順昭 GK,14 米倉 恒貴 DF,5 丹羽 大輝 DF,6 金 正也 DF,4 藤春 廣輝 DF,15 今野 泰幸 MF,11 倉田 秋 MF,13 阿部 浩之 MF,19 大森 晃太郎 MF,7 遠藤 保仁 MF,9 アデミウソン FW
18049,2016-07-02,19:00,第1節,第1日,大宮,名古屋,NACK5スタジアム大宮,晴,30.7,62.0,スカパー!/スカパー!プレミアムサービス/BS-TBS/テレ玉,10742.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,,,9 ネイツ ペチュニク FW,7 江坂 任 FW,39 泉澤 仁 MF,17 横谷 繁 MF,23 金澤 慎 MF,10 岩上 祐三 MF,20 大屋 翼 DF,3 河本 裕之 DF,2 菊地 光将 DF,19 奥井 諒 DF,1 加藤 順大 GK,1,0,1 楢﨑 正剛 GK,19 矢野 貴章 DF,5 大武 峻 DF,2 竹内 彬 DF,33 安田 理大 DF,10 小川 佳純 MF,15 イ スンヒ MF,13 磯村 亮太 MF,11 永井 謙佑 MF,20 矢田 旭 MF,32 川又 堅碁 FW
18050,2016-07-02,19:04,第1節,第1日,柏,新潟,日立柏サッカー場,曇,28.1,73.0,スカパー!/スカパー!プレミアムサービス,10435.0,15109,千葉県柏市日立台1-2-50,,,37 クリスティアーノ FW,11 ディエゴ オリヴェイラ FW,14 伊東 純也 FW,19 中川 寛斗 MF,28 栗澤 僚一 MF,17 秋野 央樹 MF,22 輪湖 直樹 DF,29 中山 雄太 DF,4 中谷 進之介 DF,21 湯澤 聖人 DF,23 中村 航輔 GK,1,0,21 守田 達弥 GK,25 小泉 慶 DF,4 舞行龍ジェームズ DF,2 大野 和成 DF,7 コルテース DF,6 小林 裕紀 MF,8 レオ シルバ MF,13 加藤 大 MF,14 田中 達也 MF,9 山崎 亮平 FW,11 指宿 洋史 FW
18051,2016-07-02,19:05,第1節,第1日,湘南,横浜FM,ShonanBMWスタジアム平塚,晴,27.7,81.0,スカパー!/スカパー!プレミアムサービス,13677.0,15732,神奈川県平塚市大原1−1,,,23 高山 薫 FW,17 端戸 仁 FW,19 大槻 周平 FW,10 菊池 大介 MF,22 下田 北斗 MF,16 石川 俊輝 MF,14 藤田 征也 MF,6 三竿 雄斗 DF,4 アンドレ バイア DF,24 奈良輪 雄太 DF,1 村山 智彦 GK,0,3,1 榎本 哲也 GK,13 小林 祐三 DF,22 中澤 佑二 DF,5 ファビオ DF,24 金井 貢史 DF,28 喜田 拓也 MF,8 中町 公祐 MF,20 マルティノス MF,11 齋藤 学 MF,17 富樫 敬真 FW,9 カイケ FW
18052,2016-07-02,18:04,第1節,第1日,甲府,神戸,山梨中銀スタジアム,曇,27.9,83.0,スカパー!/スカパー!プレミアムサービス,7011.0,15859,山梨県甲府市小瀬町840,,,11 チュカ FW,14 田中 佑昌 FW,23 稲垣 祥 FW,16 松橋 優 MF,20 黒木 聖仁 MF,27 ビリー セレスキー MF,28 橋爪 勇樹 MF,5 新里 亮 DF,3 畑尾 大翔 DF,41 土屋 征夫 DF,1 河田 晃兵 GK,0,3,18 キム スンギュ GK,6 高橋 峻希 DF,4 北本 久仁衛 DF,39 伊野波 雅彦 DF,3 相馬 崇人 DF,17 田中 英雄 MF,14 藤田 直之 MF,15 小林 成豪 MF,19 渡邉 千真 MF,7 ペドロ ジュニオール FW,11 レアンドロ FW
18053,2016-07-02,19:04,第1節,第1日,広島,磐田,エディオンスタジアム広島,曇,25.7,89.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,14502.0,36894,広島県広島市安佐南区大塚西5-1-1,,,9 ピーター ウタカ FW,11 佐藤 寿人 FW,30 柴﨑 晃誠 MF,10 浅野 拓磨 MF,16 清水 航平 MF,28 丸谷 拓也 MF,18 柏 好文 MF,8 森﨑 和幸 DF,5 千葉 和彦 DF,33 塩谷 司 DF,1 林 卓人 GK,3,0,31 志村 滉 GK,44 パパドプーロス DF,3 大井 健太郎 DF,35 森下 俊 DF,2 中村 太亮 DF,23 山本 康裕 MF,13 宮崎 智彦 MF,9 太田 吉彰 MF,4 小林 祐希 MF,15 アダイウトン MF,8 ジェイ FW
18054,2016-07-02,19:05,第1節,第1日,福岡,浦和,レベルファイブスタジアム,曇,29.0,73.0,スカパー!/スカパー!プレミアムサービス,18509.0,22331,福岡県福岡市博多区東平尾公園2-1-1,,,17 ウェリントン FW,7 金森 健志 MF,4 三門 雄大 MF,10 城後 寿 MF,26 田村 友 MF,6 ダニルソン MF,18 亀川 諒史 DF,29 古部 健太 DF,2 濱田 水輝 DF,20 キム ヒョヌン DF,23 イ ボムヨン GK,1,2,1 西川 周作 GK,46 森脇 良太 DF,4 那須 大亮 DF,5 槙野 智章 DF,24 関根 貴大 MF,10 柏木 陽介 MF,22 阿部 勇樹 MF,3 宇賀神 友弥 MF,20 李 忠成 MF,9 武藤 雄樹 MF,30 興梠 慎三 FW
18055,2016-07-02,19:04,第1節,第1日,鳥栖,FC東京,ベストアメニティスタジアム,曇,25.6,89.0,スカパー!/スカパー!プレミアムサービス,9858.0,24130,佐賀県鳥栖市京町812,,,11 豊田 陽平 FW,18 富山 貴光 FW,24 鎌田 大地 MF,30 福田 晃斗 MF,14 高橋 義希 MF,10 金 民友 MF,23 吉田 豊 DF,29 谷口 博之 DF,5 キム ミンヒョク DF,8 藤田 優人 DF,33 林 彰洋 GK,3,2,47 秋元 陽太 GK,2 徳永 悠平 DF,3 森重 真人 DF,5 丸山 祐市 DF,25 小川 諒也 DF,7 米本 拓司 MF,37 橋本 拳人 MF,17 河野 広貴 MF,38 東 慶悟 MF,11 ムリキ FW,16 ネイサン バーンズ FW
18056,2016-07-09,19:04,第2節,第1日,浦和,柏,埼玉スタジアム2002,曇,24.2,75.0,スカパー!/スカパー!プレミアムサービス,27875.0,62010,埼玉県さいたま市緑区美園2丁目1,,,30 興梠 慎三 FW,9 武藤 雄樹 MF,20 李 忠成 MF,3 宇賀神 友弥 MF,22 阿部 勇樹 MF,10 柏木 陽介 MF,24 関根 貴大 MF,6 遠藤 航 DF,4 那須 大亮 DF,46 森脇 良太 DF,1 西川 周作 GK,2,0,23 中村 航輔 GK,21 湯澤 聖人 DF,4 中谷 進之介 DF,29 中山 雄太 DF,22 輪湖 直樹 DF,19 中川 寛斗 MF,17 秋野 央樹 MF,28 栗澤 僚一 MF,14 伊東 純也 FW,11 ディエゴ オリヴェイラ FW,37 クリスティアーノ FW
18057,2016-07-09,19:04,第2節,第1日,FC東京,甲府,味の素スタジアム,曇一時雨,26.1,76.0,スカパー!/スカパー!プレミアムサービス/NHK BS1/TOKYO MX,17978.0,48999,東京都調布市西町376-3,,,16 ネイサン バーンズ FW,11 ムリキ FW,38 東 慶悟 MF,17 河野 広貴 MF,37 橋本 拳人 MF,7 米本 拓司 MF,2 徳永 悠平 DF,5 丸山 祐市 DF,3 森重 真人 DF,6 室屋 成 DF,47 秋元 陽太 GK,1,0,1 河田 晃兵 GK,41 土屋 征夫 DF,17 津田 琢磨 DF,8 新井 涼平 DF,28 橋爪 勇樹 MF,23 稲垣 祥 MF,20 黒木 聖仁 MF,16 松橋 優 MF,14 田中 佑昌 FW,2 福田 健介 FW,13 河本 明人 FW
18058,2016-07-09,19:03,第2節,第1日,横浜FM,福岡,日産スタジアム,曇,23.5,87.0,スカパー!/スカパー!プレミアムサービス,19052.0,72081,神奈川県横浜市港北区小机町3300,,,17 富樫 敬真 FW,9 カイケ FW,11 齋藤 学 MF,20 マルティノス MF,8 中町 公祐 MF,28 喜田 拓也 MF,24 金井 貢史 DF,5 ファビオ DF,22 中澤 佑二 DF,13 小林 祐三 DF,1 榎本 哲也 GK,3,0,23 イ ボムヨン GK,20 キム ヒョヌン DF,19 堤 俊輔 DF,29 古部 健太 DF,18 亀川 諒史 DF,6 ダニルソン MF,26 田村 友 MF,10 城後 寿 MF,4 三門 雄大 MF,7 金森 健志 FW,17 ウェリントン FW
18059,2016-07-09,19:04,第2節,第1日,新潟,湘南,デンカビッグスワンスタジアム,曇のち雨のち曇,25.6,82.0,スカパー!/スカパー!プレミアムサービス,16410.0,41684,新潟県新潟市中央区清五郎67-12,,,9 山崎 亮平 FW,11 指宿 洋史 FW,14 田中 達也 MF,13 加藤 大 MF,8 レオ シルバ MF,6 小林 裕紀 MF,7 コルテース DF,2 大野 和成 DF,4 舞行龍ジェームズ DF,25 小泉 慶 DF,21 守田 達弥 GK,0,1,1 村山 智彦 GK,20 坪井 慶介 DF,4 アンドレ バイア DF,30 島村 毅 DF,24 奈良輪 雄太 MF,22 下田 北斗 MF,28 神谷 優太 MF,10 菊池 大介 MF,19 大槻 周平 FW,8 山田 直輝 FW,23 高山 薫 FW
18060,2016-07-09,19:04,第2節,第1日,磐田,大宮,ヤマハスタジアム(磐田),曇,26.8,70.0,スカパー!/スカパー!プレミアムサービス,10416.0,15165,静岡県磐田市新貝2500,,,8 ジェイ FW,15 アダイウトン MF,4 小林 祐希 MF,9 太田 吉彰 MF,13 宮崎 智彦 MF,40 川辺 駿 MF,2 中村 太亮 DF,35 森下 俊 DF,3 大井 健太郎 DF,44 パパドプーロス DF,31 志村 滉 GK,1,1,1 加藤 順大 GK,19 奥井 諒 DF,2 菊地 光将 DF,3 河本 裕之 DF,20 大屋 翼 DF,23 金澤 慎 MF,10 岩上 祐三 MF,17 横谷 繁 MF,39 泉澤 仁 MF,7 江坂 任 FW,9 ネイツ ペチュニク FW
18061,2016-07-09,18:06,第2節,第1日,名古屋,川崎F,パロマ瑞穂スタジアム,曇,26.3,67.0,スカパー!/スカパー!プレミアムサービス,16780.0,20223,愛知県名古屋市瑞穂区山下通5丁目1,,,9 シモビッチ FW,8 ハ デソン MF,18 野田 隆之介 MF,31 扇原 貴宏 MF,15 イ スンヒ MF,10 小川 佳純 MF,33 安田 理大 DF,2 竹内 彬 DF,5 大武 峻 DF,19 矢野 貴章 DF,1 楢﨑 正剛 GK,0,3,1 チョン ソンリョン GK,18 エウシーニョ DF,5 谷口 彰悟 DF,4 井川 祐輔 DF,20 車屋 紳太郎 DF,21 エドゥアルド ネット MF,10 大島 僚太 MF,27 大塚 翔平 MF,14 中村 憲剛 MF,11 小林 悠 FW,13 大久保 嘉人 FW
18062,2016-07-09,18:33,第2節,第1日,G大阪,仙台,市立吹田サッカースタジアム,曇,27.1,73.0,スカパー!/スカパー!プレミアムサービス,19482.0,39694,大阪府吹田市千里万博公園3−3,,,9 アデミウソン FW,7 遠藤 保仁 MF,19 大森 晃太郎 MF,13 阿部 浩之 MF,15 今野 泰幸 MF,11 倉田 秋 MF,4 藤春 廣輝 DF,6 金 正也 DF,5 丹羽 大輝 DF,14 米倉 恒貴 DF,1 東口 順昭 GK,3,1,21 関 憲太郎 GK,27 大岩 一貴 DF,13 平岡 康裕 DF,3 渡部 博文 DF,5 石川 直樹 DF,17 富田 晋伍 MF,18 三田 啓貴 MF,7 奥埜 博亮 MF,10 梁 勇基 MF,26 藤村 慶太 FW,20 ハモン ロペス FW
18063,2016-07-09,19:05,第2節,第1日,神戸,鳥栖,ノエビアスタジアム神戸,晴,25.5,83.0,スカパー!/スカパー!プレミアムサービス,13008.0,28425,兵庫県神戸市兵庫区御崎町1-2-2,,,11 レアンドロ FW,7 ペドロ ジュニオール FW,19 渡邉 千真 MF,15 小林 成豪 MF,10 ニウトン MF,14 藤田 直之 MF,3 相馬 崇人 DF,39 伊野波 雅彦 DF,4 北本 久仁衛 DF,6 高橋 峻希 DF,18 キム スンギュ GK,2,2,33 林 彰洋 GK,8 藤田 優人 DF,5 キム ミンヒョク DF,29 谷口 博之 DF,23 吉田 豊 DF,10 金 民友 MF,14 高橋 義希 MF,30 福田 晃斗 MF,24 鎌田 大地 MF,25 早坂 良太 FW,11 豊田 陽平 FW
18064,2016-07-09,19:04,第2節,第1日,広島,鹿島,エディオンスタジアム広島,晴,25.7,83.0,スカパー!/スカパー!プレミアムサービス,16551.0,36894,広島県広島市安佐南区大塚西5-1-1,,,11 佐藤 寿人 FW,9 ピーター ウタカ FW,30 柴﨑 晃誠 MF,10 浅野 拓磨 MF,16 清水 航平 MF,28 丸谷 拓也 MF,18 柏 好文 MF,8 森﨑 和幸 DF,5 千葉 和彦 DF,33 塩谷 司 DF,1 林 卓人 GK,2,4,21 曽ヶ端 準 GK,22 西 大伍 DF,14 ファン ソッコ DF,3 昌子 源 DF,16 山本 脩斗 DF,10 柴崎 岳 MF,40 小笠原 満男 MF,25 遠藤 康 MF,13 中村 充孝 MF,33 金崎 夢生 FW,8 土居 聖真 FW
18065,2016-07-13,19:04,第3節,第1日,仙台,浦和,ユアテックスタジアム仙台,雨,26.1,89.0,スカパー!/スカパー!プレミアムサービス,14056.0,19694,宮城県仙台市泉区七北田字柳78,,,20 ハモン ロペス FW,26 藤村 慶太 FW,10 梁 勇基 MF,7 奥埜 博亮 MF,18 三田 啓貴 MF,17 富田 晋伍 MF,5 石川 直樹 DF,3 渡部 博文 DF,13 平岡 康裕 DF,27 大岩 一貴 DF,21 関 憲太郎 GK,0,1,1 西川 周作 GK,46 森脇 良太 DF,6 遠藤 航 DF,5 槙野 智章 DF,24 関根 貴大 MF,10 柏木 陽介 MF,22 阿部 勇樹 MF,3 宇賀神 友弥 MF,20 李 忠成 MF,9 武藤 雄樹 MF,30 興梠 慎三 FW
18066,2016-07-13,19:04,第3節,第1日,鹿島,名古屋,県立カシマサッカースタジアム,曇時々雨,27.3,80.0,スカパー!/スカパー!プレミアムサービス,6696.0,37496,茨城県鹿嶋市神向寺後山26-2,,,37 垣田 裕暉 FW,8 土居 聖真 FW,13 中村 充孝 MF,34 鈴木 優磨 MF,6 永木 亮太 MF,10 柴崎 岳 MF,16 山本 脩斗 DF,3 昌子 源 DF,17 ブエノ DF,24 伊東 幸敏 DF,21 曽ヶ端 準 GK,3,0,1 楢﨑 正剛 GK,19 矢野 貴章 DF,5 大武 峻 DF,36 酒井 隆介 DF,33 安田 理大 DF,6 古林 将太 MF,31 扇原 貴宏 MF,17 明神 智和 MF,22 小屋松 知哉 MF,8 ハ デソン MF,9 シモビッチ FW
18067,2016-07-13,19:04,第3節,第1日,大宮,G大阪,NACK5スタジアム大宮,曇,28.8,70.0,スカパー!/スカパー!プレミアムサービス,9873.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,,,14 清水 慎太郎 FW,9 ネイツ ペチュニク FW,39 泉澤 仁 MF,18 横山 知伸 MF,17 横谷 繁 MF,16 マテウス MF,5 沼田 圭悟 DF,3 河本 裕之 DF,2 菊地 光将 DF,19 奥井 諒 DF,1 加藤 順大 GK,0,0,1 東口 順昭 GK,22 オ ジェソク DF,5 丹羽 大輝 DF,6 金 正也 DF,4 藤春 廣輝 DF,15 今野 泰幸 MF,11 倉田 秋 MF,13 阿部 浩之 MF,19 大森 晃太郎 MF,7 遠藤 保仁 MF,29 パトリック FW
18068,2016-07-13,19:03,第3節,第1日,柏,広島,日立柏サッカー場,雨のち曇,27.4,90.0,スカパー!/スカパー!プレミアムサービス,7090.0,15109,千葉県柏市日立台1-2-50,,,37 クリスティアーノ FW,11 ディエゴ オリヴェイラ FW,14 伊東 純也 FW,28 栗澤 僚一 MF,7 大谷 秀和 MF,19 中川 寛斗 MF,22 輪湖 直樹 DF,29 中山 雄太 DF,4 中谷 進之介 DF,21 湯澤 聖人 DF,23 中村 航輔 GK,3,3,1 林 卓人 GK,33 塩谷 司 DF,5 千葉 和彦 DF,37 宮原 和也 DF,18 柏 好文 MF,28 丸谷 拓也 MF,8 森﨑 和幸 MF,16 清水 航平 MF,10 浅野 拓磨 MF,30 柴﨑 晃誠 MF,9 ピーター ウタカ FW
18069,2016-07-13,19:04,第3節,第1日,川崎F,新潟,等々力陸上競技場,曇,26.4,89.0,スカパー!/スカパー!プレミアムサービス/NHK BS1,14432.0,26827,神奈川県川崎市中原区等々力1-1,,,13 大久保 嘉人 FW,11 小林 悠 FW,26 三好 康児 MF,27 大塚 翔平 MF,21 エドゥアルド ネット MF,10 大島 僚太 MF,20 車屋 紳太郎 DF,5 谷口 彰悟 DF,4 井川 祐輔 DF,18 エウシーニョ DF,1 チョン ソンリョン GK,3,2,21 守田 達弥 GK,27 松原 健 DF,4 舞行龍ジェームズ DF,2 大野 和成 DF,5 前野 貴徳 DF,6 小林 裕紀 MF,8 レオ シルバ MF,37 野津田 岳人 MF,18 成岡 翔 MF,9 山崎 亮平 FW,11 指宿 洋史 FW
18070,2016-07-13,19:05,第3節,第1日,横浜FM,神戸,ニッパツ三ツ沢球技場,曇,25.9,86.0,スカパー!/スカパー!プレミアムサービス,7033.0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1,,,17 富樫 敬真 FW,9 カイケ FW,11 齋藤 学 MF,20 マルティノス MF,8 中町 公祐 MF,28 喜田 拓也 MF,24 金井 貢史 DF,5 ファビオ DF,22 中澤 佑二 DF,13 小林 祐三 DF,1 榎本 哲也 GK,3,2,18 キム スンギュ GK,6 高橋 峻希 DF,5 岩波 拓也 DF,39 伊野波 雅彦 DF,44 橋本 和 DF,10 ニウトン MF,14 藤田 直之 MF,15 小林 成豪 MF,19 渡邉 千真 MF,7 ペドロ ジュニオール FW,11 レアンドロ FW
18071,2016-07-13,19:04,第3節,第1日,湘南,鳥栖,ShonanBMWスタジアム平塚,曇,24.8,88.0,スカパー!/スカパー!プレミアムサービス,9079.0,15732,神奈川県平塚市大原1−1,,,23 高山 薫 FW,19 大槻 周平 FW,17 端戸 仁 FW,10 菊池 大介 MF,22 下田 北斗 MF,28 神谷 優太 MF,14 藤田 征也 MF,6 三竿 雄斗 DF,4 アンドレ バイア DF,20 坪井 慶介 DF,1 村山 智彦 GK,0,2,33 林 彰洋 GK,8 藤田 優人 DF,5 キム ミンヒョク DF,29 谷口 博之 DF,23 吉田 豊 DF,10 金 民友 MF,14 高橋 義希 MF,30 福田 晃斗 MF,24 鎌田 大地 MF,25 早坂 良太 FW,11 豊田 陽平 FW
18072,2016-07-13,19:05,第3節,第1日,甲府,磐田,山梨中銀スタジアム,曇,27.2,90.0,スカパー!/スカパー!プレミアムサービス,7064.0,15859,山梨県甲府市小瀬町840,,,13 河本 明人 FW,14 田中 佑昌 FW,2 福田 健介 FW,16 松橋 優 MF,20 黒木 聖仁 MF,23 稲垣 祥 MF,28 橋爪 勇樹 MF,8 新井 涼平 DF,17 津田 琢磨 DF,41 土屋 征夫 DF,1 河田 晃兵 GK,0,0,31 志村 滉 GK,5 櫻内 渚 DF,3 大井 健太郎 DF,33 藤田 義明 DF,2 中村 太亮 DF,40 川辺 駿 MF,7 上田 康太 MF,9 太田 吉彰 MF,4 小林 祐希 MF,22 松井 大輔 MF,15 アダイウトン MF
18073,2016-07-13,19:04,第3節,第1日,福岡,FC東京,レベルファイブスタジアム,曇,27.7,78.0,スカパー!/スカパー!プレミアムサービス,6497.0,22331,福岡県福岡市博多区東平尾公園2-1-1,,,14 平井 将生 FW,7 金森 健志 FW,4 三門 雄大 MF,10 城後 寿 MF,27 邦本 宜裕 MF,18 亀川 諒史 MF,22 中村 北斗 MF,21 冨安 健洋 DF,2 濱田 水輝 DF,20 キム ヒョヌン DF,1 神山 竜一 GK,2,1,47 秋元 陽太 GK,6 室屋 成 DF,3 森重 真人 DF,5 丸山 祐市 DF,2 徳永 悠平 DF,7 米本 拓司 MF,37 橋本 拳人 MF,17 河野 広貴 MF,38 東 慶悟 MF,11 ムリキ FW,16 ネイサン バーンズ FW
